,Domain.Code,Domain,AreaCode,AreaName,ElementCode,ElementName,ItemCode,ItemName,Year,Production in tonnes,Flag,FlagD
312,QC,Crops,100,India,5419,Yield,226,Dry Fruits,2013,13655,Fc,Calculated data
313,QC,Crops,100,India,5419,Yield,236,Coarse Grains,1994,9106,Fc,Calculated data
314,QC,Crops,100,India,5419,Yield,236,Coarse Grains,1995,10121,Fc,Calculated data
315,QC,Crops,100,India,5419,Yield,236,Coarse Grains,1996,10319,Fc,Calculated data
316,QC,Crops,100,India,5419,Yield,236,Coarse Grains,1997,10789,Fc,Calculated data
317,QC,Crops,100,India,5419,Yield,236,Coarse Grains,1998,11001,Fc,Calculated data
318,QC,Crops,100,India,5419,Yield,236,Coarse Grains,1999,11380,Fc,Calculated data
319,QC,Crops,100,India,5419,Yield,236,Coarse Grains,2000,8222,Fc,Calculated data
320,QC,Crops,100,India,5419,Yield,236,Coarse Grains,2001,9400,Fc,Calculated data
321,QC,Crops,100,India,5419,Yield,236,Coarse Grains,2002,7624,Fc,Calculated data
322,QC,Crops,100,India,5419,Yield,236,Coarse Grains,2003,11929,Fc,Calculated data
323,QC,Crops,100,India,5419,Yield,236,Coarse Grains,2004,9082,Fc,Calculated data
324,QC,Crops,100,India,5419,Yield,236,Coarse Grains,2005,10734,Fc,Calculated data
325,QC,Crops,100,India,5419,Yield,236,Coarse Grains,2006,10628,Fc,Calculated data
326,QC,Crops,100,India,5419,Yield,236,Coarse Grains,2007,12351,Fc,Calculated data
327,QC,Crops,100,India,5419,Yield,236,Coarse Grains,2008,10415,Fc,Calculated data
328,QC,Crops,100,India,5419,Yield,236,Coarse Grains,2009,10236,Fc,Calculated data
329,QC,Crops,100,India,5419,Yield,236,Coarse Grains,2010,13330,Fc,Calculated data
330,QC,Crops,100,India,5419,Yield,236,Coarse Grains,2011,11998,Fc,Calculated data
331,QC,Crops,100,India,5419,Yield,236,Coarse Grains,2012,13530,Fc,Calculated data
332,QC,Crops,100,India,5419,Yield,236,Coarse Grains,2013,9793,Fc,Calculated data
333,QC,Crops,100,India,5419,Yield,236,Coarse Grains,2014,9652,Fc,Calculated data
334,QC,Crops,100,India,5419,Yield,242,Coarse Grains,1994,10271,Fc,Calculated data
335,QC,Crops,100,India,5419,Yield,242,Coarse Grains,1995,10073,Fc,Calculated data
336,QC,Crops,100,India,5419,Yield,242,Coarse Grains,1996,11378,Fc,Calculated data
337,QC,Crops,100,India,5419,Yield,242,Coarse Grains,1997,10395,Fc,Calculated data
338,QC,Crops,100,India,5419,Yield,242,Coarse Grains,1998,12144,Fc,Calculated data
339,QC,Crops,100,India,5419,Yield,242,Coarse Grains,1999,7657,Fc,Calculated data
340,QC,Crops,100,India,5419,Yield,242,Coarse Grains,2000,9881,Fc,Calculated data
341,QC,Crops,100,India,5419,Yield,242,Coarse Grains,2001,11265,Fc,Calculated data
342,QC,Crops,100,India,5419,Yield,242,Coarse Grains,2002,6943,Fc,Calculated data
343,QC,Crops,100,India,5419,Yield,242,Coarse Grains,2003,13574,Fc,Calculated data
344,QC,Crops,100,India,5419,Yield,242,Coarse Grains,2004,10202,Fc,Calculated data
345,QC,Crops,100,India,5419,Yield,242,Coarse Grains,2005,11867,Fc,Calculated data
346,QC,Crops,100,India,5419,Yield,242,Coarse Grains,2006,8661,Fc,Calculated data
347,QC,Crops,100,India,5419,Yield,242,Coarse Grains,2007,14594,Fc,Calculated data
348,QC,Crops,100,India,5419,Yield,242,Coarse Grains,2008,11627,Fc,Calculated data
349,QC,Crops,100,India,5419,Yield,242,Coarse Grains,2009,9911,Fc,Calculated data
350,QC,Crops,100,India,5419,Yield,242,Coarse Grains,2010,14104,Fc,Calculated data
351,QC,Crops,100,India,5419,Yield,242,Coarse Grains,2011,13115,Fc,Calculated data
352,QC,Crops,100,India,5419,Yield,242,Coarse Grains,2012,9843,Fc,Calculated data
353,QC,Crops,100,India,5419,Yield,242,Coarse Grains,2013,18042,Fc,Calculated data
354,QC,Crops,100,India,5419,Yield,242,Coarse Grains,2014,12610,Fc,Calculated data
355,QC,Crops,100,India,5419,Yield,249,Coconuts,2009,52497,Fc,Calculated data
356,QC,Crops,100,India,5419,Yield,249,Coconuts,2006,51296,Fc,Calculated data
357,QC,Crops,100,India,5419,Yield,249,Coconuts,2001,48307,Fc,Calculated data
358,QC,Crops,100,India,5419,Yield,249,Coconuts,2005,49872,Fc,Calculated data
359,QC,Crops,100,India,5419,Yield,249,Coconuts,2002,48809,Fc,Calculated data
360,QC,Crops,100,India,5419,Yield,249,Coconuts,2000,47175,Fc,Calculated data
361,QC,Crops,100,India,5419,Yield,249,Coconuts,1999,47120,Fc,Calculated data
362,QC,Crops,100,India,5419,Yield,249,Coconuts,1998,46218,Fc,Calculated data
363,QC,Crops,100,India,5419,Yield,249,Coconuts,1996,44906,Fc,Calculated data
364,QC,Crops,100,India,5419,Yield,249,Coconuts,1995,43337,Fc,Calculated data
365,QC,Crops,100,India,5419,Yield,249,Coconuts,1997,45628,Fc,Calculated data
366,QC,Crops,100,India,5419,Yield,249,Coconuts,2008,52342,Fc,Calculated data
367,QC,Crops,100,India,5419,Yield,249,Coconuts,2013,56155,Fc,Calculated data
368,QC,Crops,100,India,5419,Yield,249,Coconuts,2011,53322,Fc,Calculated data
369,QC,Crops,100,India,5419,Yield,249,Coconuts,2014,57114,Fc,Calculated data
370,QC,Crops,100,India,5419,Yield,249,Coconuts,2004,49642,Fc,Calculated data
